"","flgs_number","pkts","bytes","state_number","dur","mean","stddev","sum","min","max","spkts","dpkts","sbytes","dbytes","rate","srate","drate","TnP_PDstIP","TnP_PerProto","AR_P_Proto_P_SrcIP","N_IN_Conn_P_DstIP","AR_P_Proto_P_Dport","attack","category","subcategory"
"3577078",1,25,8171,6,1.44505,1.44505,0,1.44505,1.44505,1.44505,13,12,1646,6525,16.608421,8.304211,7.612193,74,142005,24.1581,3,0.748857,0,"Normal","Normal"
"3577079",1,2,201,2,0.142401,0.142401,0,0.142401,0.142401,0.142401,1,1,98,103,7.022423,0,0,2,124664,13.5111,1,0.0830786,0,"Normal","Normal"
"3577080",1,2,1301,2,0.138338,0.138338,0,0.138338,0.138338,0.138338,1,1,85,1216,7.228672,0,0,4,124664,13.5111,2,0.0830786,0,"Normal","Normal"
"3577081",1,2,1209,2,0.143069,0.143069,0,0.143069,0.143069,0.143069,1,1,70,1139,6.989635,0,0,4,124664,13.5111,2,0.0830786,0,"Normal","Normal"
"3577082",1,2,891,2,0.278547,0.278547,0,0.278547,0.278547,0.278547,1,1,85,806,3.590059,0,0,2,124664,13.5111,1,0.0830786,0,"Normal","Normal"
"3577083",3,39,6855,6,171.085968,0.103319,0.138228,0.413276,0.00603,0.341582,23,16,3130,3725,0.222111,0.12859,0.087675,79,142005,1.53993,2,0.748857,0,"Normal","Normal"
"3577084",1,4,630,2,1176.48999,0.378059,0.197141,0.756118,0.180918,0.5752,2,2,174,456,0.00255,0.00085,0.00085,54,124664,0.0050999,12,0.0830786,0,"Normal","Normal"
"3577085",1,1,107,4,0,0,0,0,0,0,1,0,107,0,0,0,0,2,124664,0,2,0,0,"Normal","Normal"
"3577086",1,1,87,4,0,0,0,0,0,0,1,0,87,0,0,0,0,2,124664,13.5111,2,0,0,"Normal","Normal"
"3577088",1,2,172,4,2.501165,0,0,0,0,0,2,0,172,0,0.399814,0.399814,0,18,124664,3.60888,9,0.0830786,0,"Normal","Normal"
"3577089",1,2,172,2,0.007202,0.007202,0,0.007202,0.007202,0.007202,1,1,86,86,138.850327,0,0,42,124664,3.60888,14,0.0830786,0,"Normal","Normal"
"3577090",1,2,172,4,2.501002,0,0,0,0,0,2,0,172,0,0.39984,0.39984,0,18,124664,2.26651,9,0.0830786,0,"Normal","Normal"
"3577091",1,4,602,2,0.357798,0.288704,0.069088,0.577409,0.219617,0.357792,2,2,164,438,8.384619,166666.65625,7.236885,42,124664,3.4797,14,0.0830786,0,"Normal","Normal"
"3577092",1,29,17608,6,0.822892,0.822892,0,0.822892,0.822892,0.822892,15,14,7007,10601,34.026337,17.013168,15.797942,123,142005,35.2416,4,0.748857,0,"Normal","Normal"
"3577093",1,2,172,4,2.501129,0,0,0,0,0,2,0,172,0,0.399819,0.399819,0,18,124664,2.83284,9,0.0830786,0,"Normal","Normal"
"3577094",1,2,172,2,0.007221,0.007221,0,0.007221,0.007221,0.007221,1,1,86,86,138.484985,0,0,42,124664,2.26651,14,0.0830786,0,"Normal","Normal"
"3577096",1,2,172,4,2.500983,0,0,0,0,0,2,0,172,0,0.399843,0.399843,0,18,124664,3.60888,9,0.0830786,0,"Normal","Normal"
"3577097",1,2,172,2,0.007183,0.007183,0,0.007183,0.007183,0.007183,1,1,86,86,139.21759,0,0,42,124664,2.83284,14,0.0830786,0,"Normal","Normal"
"3577098",1,2,172,4,2.501104,0,0,0,0,0,2,0,172,0,0.399823,0.399823,0,18,124664,3.4797,9,0.0830786,0,"Normal","Normal"
"3577099",1,2,172,4,2.501241,0,0,0,0,0,2,0,172,0,0.399802,0.399802,0,18,124664,2.26651,9,0.0830786,0,"Normal","Normal"
"3577100",1,2,172,2,0.007815,0.007815,0,0.007815,0.007815,0.007815,1,1,86,86,127.959061,0,0,42,124664,3.60888,14,0.0830786,0,"Normal","Normal"
"3577101",1,2,172,2,0.007432,0.007432,0,0.007432,0.007432,0.007432,1,1,86,86,134.553284,0,0,42,124664,3.4797,14,0.0830786,0,"Normal","Normal"
"3577102",1,2,172,2,0.007383,0.007383,0,0.007383,0.007383,0.007383,1,1,86,86,135.446289,0,0,42,124664,2.26651,14,0.0830786,0,"Normal","Normal"
"3577103",1,2,172,4,2.500164,0,0,0,0,0,2,0,172,0,0.399974,0.399974,0,18,124664,2.83284,9,0.0830786,0,"Normal","Normal"
"3577104",1,1,107,4,0,0,0,0,0,0,1,0,107,0,0,0,0,3,123687,0,3,0,0,"Normal","Normal"
"3577105",1,1,87,4,0,0,0,0,0,0,1,0,87,0,0,0,0,21,123687,0,21,0,0,"Normal","Normal"
"3577106",1,2,172,4,2.501101,0,0,0,0,0,2,0,172,0,0.399824,0.399824,0,36,123687,2.35674,18,1.77806,0,"Normal","Normal"
"3577107",1,2,172,2,0.007396,0.007396,0,0.007396,0.007396,0.007396,1,1,86,86,135.208221,0,0,40,123687,2.37931,19,1.77806,0,"Normal","Normal"
"3577108",1,2,172,2,0.007261,0.007261,0,0.007261,0.007261,0.007261,1,1,86,86,137.722076,0,0,40,123687,2.35674,19,1.77806,0,"Normal","Normal"
"3577109",1,2,120,4,0.010097,0.010097,0,0.010097,0.010097,0.010097,2,0,120,0,99.039322,99.039322,0,12,123687,2.871,4,198.758,0,"Normal","Normal"
"3577110",1,2,120,4,0.0101,0.0101,0,0.0101,0.0101,0.0101,2,0,120,0,99.009903,99.009903,0,12,123687,2.871,4,198.778,0,"Normal","Normal"
"3577111",1,2,156,4,0.010028,0.010028,0,0.010028,0.010028,0.010028,2,0,156,0,99.720779,99.720779,0,4,123687,199.491,2,198.758,0,"Normal","Normal"
"3577112",1,2,156,4,0.010023,0.010023,0,0.010023,0.010023,0.010023,2,0,156,0,99.770531,99.770531,0,4,123687,199.491,2,198.778,0,"Normal","Normal"
"3577113",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,2,123687,2.871,2,0,0,"Normal","Normal"
"3577114",1,1,79,4,0,0,0,0,0,0,1,0,79,0,0,0,0,2,123687,2.871,2,0,0,"Normal","Normal"
"3577115",1,4,440,2,0.180107,0.162408,0.017699,0.324816,0.144709,0.180107,2,2,162,278,16.656765,250000,28.253374,40,123687,2.35674,19,1.77806,0,"Normal","Normal"
"3577116",1,26,8285,6,1.766426,1.766426,0,1.766426,1.766426,1.766426,13,13,1646,6639,14.152872,6.793378,6.793378,26,140717,14.719,1,1.25076,0,"Normal","Normal"
"3577117",1,1,87,4,0,0,0,0,0,0,1,0,87,0,0,0,0,21,123687,1.86682,21,0,0,"Normal","Normal"
"3577118",1,1,107,4,0,0,0,0,0,0,1,0,107,0,0,0,0,3,123687,0,3,0,0,"Normal","Normal"
"3577120",1,9,1074,2,6.208192,0.161776,0.323125,0.808879,0,0.808025,5,4,380,694,1.28862,0.644334,0.555538,23,123687,1.86682,4,1.77806,0,"Normal","Normal"
"3577122",1,27,7261,1,51.489693,0.607061,0.450007,1.821182,0.2888,1.243466,15,12,1677,5584,0.504955,0.271899,0.213635,279,140717,2.69568,2,1.25076,0,"Normal","Normal"
"3577123",1,252,282782,1,52.009312,0.952354,0.947639,2.857061,0.280803,2.292517,60,192,4673,278109,4.826059,1.134412,3.672419,279,140717,2.69568,2,1.25076,0,"Normal","Normal"
"3577125",1,2,684,2,0.001609,0.001609,0,0.001609,0.001609,0.001609,1,1,342,342,621.504028,0,0,23,123687,1864.51,4,1243.01,0,"Normal","Normal"
"3577126",1,2,172,4,2.500187,0,0,0,0,0,2,0,172,0,0.39997,0.39997,0,36,123687,2.871,18,1.77806,0,"Normal","Normal"
"3577127",1,2,172,2,0.007171,0.007171,0,0.007171,0.007171,0.007171,1,1,86,86,139.450562,0,0,40,123687,2.871,19,1.77806,0,"Normal","Normal"
"3577128",1,2,172,4,2.501116,0,0,0,0,0,2,0,172,0,0.399822,0.399822,0,36,123687,1.83515,18,1.77806,0,"Normal","Normal"
"3577129",1,2,172,2,0.007082,0.007082,0,0.007082,0.007082,0.007082,1,1,86,86,141.203049,0,0,40,123687,1.83515,19,1.77806,0,"Normal","Normal"
"3577130",1,2,172,4,2.501011,0,0,0,0,0,2,0,172,0,0.399838,0.399838,0,36,123687,2.37931,18,1.77806,0,"Normal","Normal"
"3577131",1,2,172,2,0.007357,0.007357,0,0.007357,0.007357,0.007357,1,1,86,86,135.924973,0,0,40,123687,2.37931,19,1.77806,0,"Normal","Normal"
"3577132",1,2,172,4,2.499924,0,0,0,0,0,2,0,172,0,0.400012,0.400012,0,36,123687,2.35674,18,1.77806,0,"Normal","Normal"
"3577134",1,2,172,2,0.008054,0.008054,0,0.008054,0.008054,0.008054,1,1,86,86,124.161903,0,0,40,123687,2.35674,19,1.77806,0,"Normal","Normal"
"3577135",1,1,70,8,0,0,0,0,0,0,1,0,70,0,0,0,0,1,1,0,1,0,0,"Normal","Normal"
"3577136",1,2,172,4,2.500849,0,0,0,0,0,2,0,172,0,0.399864,0.399864,0,36,123687,2.871,18,1.77806,0,"Normal","Normal"
"3577137",1,2,172,4,2.501134,0,0,0,0,0,2,0,172,0,0.399819,0.399819,0,36,123687,1.83515,18,1.77806,0,"Normal","Normal"
"3577138",1,2,172,4,2.50084,0,0,0,0,0,2,0,172,0,0.399866,0.399866,0,36,123687,2.35674,18,1.77806,0,"Normal","Normal"
"3577139",1,2,172,4,2.499885,0,0,0,0,0,2,0,172,0,0.400018,0.400018,0,36,123687,2.37931,18,1.77806,0,"Normal","Normal"
"3577140",1,2,172,2,0.006721,0.006721,0,0.006721,0.006721,0.006721,1,1,86,86,148.787384,0,0,40,123687,2.871,19,1.77806,0,"Normal","Normal"
"3577141",1,2,172,2,0.007419,0.007419,0,0.007419,0.007419,0.007419,1,1,86,86,134.789062,0,0,40,123687,1.83515,19,1.77806,0,"Normal","Normal"
"3577142",1,2,172,2,0.00733,0.00733,0,0.00733,0.00733,0.00733,1,1,86,86,136.425644,0,0,40,123687,2.37931,19,1.77806,0,"Normal","Normal"
"3577143",1,2,172,2,0.007745,0.007745,0,0.007745,0.007745,0.007745,1,1,86,86,129.115555,0,0,40,123687,2.35674,19,1.77806,0,"Normal","Normal"
"3577144",1,2,172,4,2.501061,0,0,0,0,0,2,0,172,0,0.39983,0.39983,0,36,123687,2.871,18,1.77806,0,"Normal","Normal"
"3577145",1,2,172,4,2.500994,0,0,0,0,0,2,0,172,0,0.399841,0.399841,0,36,123687,1.83515,18,1.77806,0,"Normal","Normal"
"3577146",1,2,172,4,2.501106,0,0,0,0,0,2,0,172,0,0.399823,0.399823,0,36,123687,2.35674,18,1.77806,0,"Normal","Normal"
"3577147",1,2,172,4,2.500026,0,0,0,0,0,2,0,172,0,0.399996,0.399996,0,36,123687,2.37931,18,1.77806,0,"Normal","Normal"
"3577148",1,2,172,2,0.007326,0.007326,0,0.007326,0.007326,0.007326,1,1,86,86,136.500137,0,0,40,123687,2.871,19,1.77806,0,"Normal","Normal"
"3577149",1,2,172,2,0.007206,0.007206,0,0.007206,0.007206,0.007206,1,1,86,86,138.773239,0,0,40,123687,1.83515,19,1.77806,0,"Normal","Normal"
"3577150",1,2,172,2,0.007931,0.007931,0,0.007931,0.007931,0.007931,1,1,86,86,126.087509,0,0,40,123687,2.37931,19,1.77806,0,"Normal","Normal"
"3577151",1,2,172,2,0.007337,0.007337,0,0.007337,0.007337,0.007337,1,1,86,86,136.295486,0,0,40,123687,2.35674,19,1.77806,0,"Normal","Normal"
"3577152",1,2,172,4,2.500951,0,0,0,0,0,2,0,172,0,0.399848,0.399848,0,36,123687,2.871,18,1.77806,0,"Normal","Normal"
"3577153",1,2,172,4,2.500954,0,0,0,0,0,2,0,172,0,0.399847,0.399847,0,36,123687,1.83515,18,1.77806,0,"Normal","Normal"
"3577154",1,2,172,4,2.500053,0,0,0,0,0,2,0,172,0,0.399992,0.399992,0,36,123687,2.37931,18,1.77806,0,"Normal","Normal"
"3577155",1,2,172,2,0.007909,0.007909,0,0.007909,0.007909,0.007909,1,1,86,86,126.438232,0,0,40,123687,2.871,19,1.77806,0,"Normal","Normal"
"3577156",1,2,172,2,0.007011,0.007011,0,0.007011,0.007011,0.007011,1,1,86,86,142.633011,0,0,40,123687,1.83515,19,1.77806,0,"Normal","Normal"
"3577157",1,2,172,4,2.501166,0,0,0,0,0,2,0,172,0,0.399814,0.399814,0,36,123687,2.35674,18,1.77806,0,"Normal","Normal"
"3577158",1,2,172,2,0.007515,0.007515,0,0.007515,0.007515,0.007515,1,1,86,86,133.0672,0,0,40,123687,2.37931,19,1.77806,0,"Normal","Normal"
"3577159",1,2,172,2,0.007486,0.007486,0,0.007486,0.007486,0.007486,1,1,86,86,133.582687,0,0,40,123687,2.35674,19,1.77806,0,"Normal","Normal"
"3577160",1,2,180,2,0.048447,0.048447,0,0.048447,0.048447,0.048447,1,1,90,90,20.641111,0,0,4,123687,2.37931,2,24.6715,0,"Normal","Normal"
"3577161",1,1,183,4,0,0,0,0,0,0,1,0,183,0,0,0,0,21,123687,1864.51,21,0,0,"Normal","Normal"
"3577162",1,2,180,2,0.048631,0.048631,0,0.048631,0.048631,0.048631,1,1,90,90,20.563015,0,0,4,123687,2.871,2,24.6715,0,"Normal","Normal"
"3577163",1,1,203,4,0,0,0,0,0,0,1,0,203,0,0,0,0,3,123687,0,3,0,0,"Normal","Normal"
"3577164",1,2,180,2,0.007321,0.007321,0,0.007321,0.007321,0.007321,1,1,90,90,136.593353,0,0,2,123687,2.35674,1,24.6715,0,"Normal","Normal"
"3577165",1,55,11668,2,43.132221,1.86859,1.893185,5.60577,0.208133,4.517715,28,27,2981,8687,1.251964,0.625982,0.602798,121862,140717,11.703,7,1.27515,0,"Normal","Normal"
"3577166",1,2,180,2,0.219862,0.219862,0,0.219862,0.219862,0.219862,1,1,90,90,4.548307,0,0,2,123687,1.86682,1,24.6715,0,"Normal","Normal"
"3577167",1,2846,685083,2,1743.19519,4.225939,1.368135,1428.36731,0.006303,4.999998,1423,1423,591165,93918,1.632061,0.815743,0.815743,2846,140717,1.50792,1,1.63263,0,"Normal","Normal"
"3577168",7,69595,69797982,2,1745.653564,4.966639,0.008544,1728.390259,4.950418,4.995234,34798,34797,35616240,34181742,39.867016,19.933508,19.932936,121862,140717,39.8676,7,22.2582,0,"Normal","Normal"
"3577169",1,34801,32123625,2,1745.807861,4.966989,0.00779,1728.511963,4.950446,4.999296,34801,0,32123625,0,19.933466,19.933466,0,139201,140717,19.934,3,22.2582,0,"Normal","Normal"
"3577170",1,20881,18118177,2,1745.807861,4.950223,0.023771,1722.677734,4.900936,4.998902,20881,0,18118177,0,11.960079,11.960079,0,121862,140717,11.703,7,11.9607,0,"Normal","Normal"
"3577171",1,69600,69187620,2,1745.758057,4.967142,0.007519,1728.56543,4.950445,4.997839,34800,34800,35020980,34166640,39.867496,19.93346,19.93346,139201,123687,29.9011,3,29.9011,0,"Normal","Normal"
"3577172",1,34800,33131340,4,1745.758057,4.966808,0.007544,1728.449097,4.950444,4.997833,34800,0,33131340,0,19.93346,19.93346,0,139201,123687,29.9011,3,29.9011,0,"Normal","Normal"
"3577173",1,19142,1148520,4,1745.907227,4.917745,0.011107,1711.375122,4.899937,4.999032,19142,0,1148520,0,10.963354,10.963354,0,121862,123687,5.98141,7,10.9639,0,"Normal","Normal"
"3577174",1,12183,3606168,2,1746.104004,4.88162,0.034867,1698.803711,4.851122,4.999943,12183,0,3606168,0,6.976675,6.976675,0,121862,140717,6.97725,7,22.2582,0,"Normal","Normal"
"3577175",1,10,680,2,1453.942627,2.4e-05,5e-06,0.000122,1.8e-05,3.3e-05,5,5,350,330,0.00619,0.002751,0.002751,12,140717,0.00687785,2,0.00687785,0,"Normal","Normal"
"3577178",1,2,500,4,900.019836,0,0,0,0,0,2,0,500,0,0.001111,0.001111,0,12,123687,0.00222217,4,0.0033965,0,"Normal","Normal"
"3577179",1,6,1629,4,1455.345703,0.000132,8.6e-05,0.000395,1.7e-05,0.000223,6,0,1629,0,0.003436,0.003436,0,12,123687,5.98141,4,0.0033965,0,"Normal","Normal"
"3577180",1,2,201,2,0.143152,0.143152,0,0.143152,0.143152,0.143152,1,1,98,103,6.985582,0,0,2,123687,10.3868,1,1.77806,0,"Normal","Normal"
"3577181",1,2,1301,2,0.231634,0.231634,0,0.231634,0.231634,0.231634,1,1,85,1216,4.317155,0,0,4,123687,10.3868,2,1.77806,0,"Normal","Normal"
"3577182",1,2,1209,2,0.23111,0.23111,0,0.23111,0.23111,0.23111,1,1,70,1139,4.326944,0,0,4,123687,10.3868,2,1.77806,0,"Normal","Normal"
"3577183",1,2,891,2,0.164316,0.164316,0,0.164316,0.164316,0.164316,1,1,85,806,6.085835,0,0,2,123687,10.3868,1,1.77806,0,"Normal","Normal"
"3577184",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,1.83515,21,0,0,"Normal","Normal"
"3577185",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,2.871,21,0,0,"Normal","Normal"
"3577186",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,21,123687,1.83515,21,0,0,"Normal","Normal"
"3577187",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,2.37931,21,0,0,"Normal","Normal"
"3577188",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,21,123687,1.83515,21,0,0,"Normal","Normal"
"3577189",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,2.35674,21,0,0,"Normal","Normal"
"3577190",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,21,123687,2.871,21,0,0,"Normal","Normal"
"3577191",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,21,123687,2.37931,21,0,0,"Normal","Normal"
"3577192",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,21,123687,2.871,21,0,0,"Normal","Normal"
"3577193",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,21,123687,2.37931,21,0,0,"Normal","Normal"
"3577194",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,21,123687,2.35674,21,0,0,"Normal","Normal"
"3577195",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,21,123687,2.35674,21,0,0,"Normal","Normal"
"3577196",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,1.83515,21,0,0,"Normal","Normal"
"3577197",1,41,7363,6,171.366257,0.163593,0.237046,0.654373,0.005779,0.571601,21,20,2997,4366,0.233418,0.116709,0.110874,41,140717,1.50792,1,1.25076,0,"Normal","Normal"
"3577198",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,2.871,21,0,0,"Normal","Normal"
"3577199",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,21,123687,1.83515,21,0,0,"Normal","Normal"
"3577200",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,2.37931,21,0,0,"Normal","Normal"
"3577201",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,21,123687,2.35674,21,0,0,"Normal","Normal"
"3577202",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,21,123687,2.871,21,0,0,"Normal","Normal"
"3577203",1,2,172,4,2.500086,0,0,0,0,0,2,0,172,0,0.399986,0.399986,0,36,123687,1.83515,18,1.77806,0,"Normal","Normal"
"3577204",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,8,78955,2.30406,8,0,0,"Normal","Normal"
"3577206",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,8,78955,1.79417,8,0,0,"Normal","Normal"
"3577207",1,2,172,4,2.501092,0,0,0,0,0,2,0,172,0,0.399825,0.399825,0,37,78955,1.58971,20,0.322581,0,"Normal","Normal"
"3577208",1,2,172,2,0.007491,0.007491,0,0.007491,0.007491,0.007491,1,1,86,86,133.49353,0,0,30,78955,1.98076,15,0.322581,0,"Normal","Normal"
"3577209",1,2,172,4,2.5,0,0,0,0,0,2,0,172,0,0.4,0.4,0,37,78955,2.30406,20,0.322581,0,"Normal","Normal"
"3577210",1,2,172,4,2.499854,0,0,0,0,0,2,0,172,0,0.400023,0.400023,0,37,78955,1.79417,20,0.322581,0,"Normal","Normal"
"3577212",1,2,172,2,0.007446,0.007446,0,0.007446,0.007446,0.007446,1,1,86,86,134.300293,0,0,30,78955,1.58971,15,0.322581,0,"Normal","Normal"
"3577214",1,2,172,2,0.007017,0.007017,0,0.007017,0.007017,0.007017,1,1,86,86,142.511047,0,0,30,78955,2.30406,15,0.322581,0,"Normal","Normal"
"3577216",1,2,172,2,0.007284,0.007284,0,0.007284,0.007284,0.007284,1,1,86,86,137.287201,0,0,30,78955,1.79417,15,0.322581,0,"Normal","Normal"
"3577217",1,1,70,8,0,0,0,0,0,0,1,0,70,0,0,0,0,3,3,0,3,0,0,"Normal","Normal"
"3577218",1,1,70,8,0,0,0,0,0,0,1,0,70,0,0,0,0,3,3,0,3,0,0,"Normal","Normal"
"3577219",1,2,180,2,0.048481,0.048481,0,0.048481,0.048481,0.048481,1,1,90,90,20.626638,0,0,6,78955,1.98076,3,26.9032,0,"Normal","Normal"
"3577220",1,1,180,4,0,0,0,0,0,0,1,0,180,0,0,0,0,1,78955,0,1,0,0,"Normal","Normal"
"3577221",1,1,160,4,0,0,0,0,0,0,1,0,160,0,0,0,0,8,78955,13.6663,8,0,0,"Normal","Normal"
"3577222",1,1,70,8,0,0,0,0,0,0,1,0,70,0,0,0,0,3,3,0,3,0,0,"Normal","Normal"
"3577223",1,2,180,2,0.04829,0.04829,0,0.04829,0.04829,0.04829,1,1,90,90,20.708221,0,0,6,78955,2.30406,3,26.9032,0,"Normal","Normal"
"3577224",1,2,180,2,0.048457,0.048457,0,0.048457,0.048457,0.048457,1,1,90,90,20.636852,0,0,6,78955,1.58971,3,26.9032,0,"Normal","Normal"
"3577225",1,2,180,2,0.006957,0.006957,0,0.006957,0.006957,0.006957,1,1,90,90,143.740112,0,0,2,78955,1.79417,1,26.9032,0,"Normal","Normal"
"3577226",1,2,190,2,0.180937,0.180937,0,0.180937,0.180937,0.180937,1,1,87,103,5.526785,0,0,56,78955,0.0169719,10,0.322581,0,"Normal","Normal"
"3577228",1,2,180,2,0.219518,0.219518,0,0.219518,0.219518,0.219518,1,1,90,90,4.555435,0,0,2,78955,13.6663,1,26.9032,0,"Normal","Normal"
"3577232",1,2,172,4,2.499495,0,0,0,0,0,2,0,172,0,0.400081,0.400081,0,37,78955,1.58971,20,0.322581,0,"Normal","Normal"
"3577233",1,1,86,4,0,0,0,0,0,0,1,0,86,0,0,0,0,37,78955,1.98076,20,0.322581,0,"Normal","Normal"
"3577234",1,1,86,4,0,0,0,0,0,0,1,0,86,0,0,0,0,37,78955,2.30406,20,0.322581,0,"Normal","Normal"
"3577235",1,1,86,4,0,0,0,0,0,0,1,0,86,0,0,0,0,37,78955,1.79417,20,0.322581,0,"Normal","Normal"
"3577236",1,2,172,4,2.499994,0,0,0,0,0,2,0,172,0,0.400001,0.400001,0,37,78955,1.58971,20,0.322581,0,"Normal","Normal"
"3577237",1,2,172,4,2.500242,0,0,0,0,0,2,0,172,0,0.399961,0.399961,0,37,78955,1.98076,20,0.322581,0,"Normal","Normal"
"3577238",1,2,172,4,2.500115,0,0,0,0,0,2,0,172,0,0.399982,0.399982,0,37,78955,2.30406,20,0.322581,0,"Normal","Normal"
"3577239",1,2,172,2,0.007559,0.007559,0,0.007559,0.007559,0.007559,1,1,86,86,132.292633,0,0,30,78955,1.58971,15,0.322581,0,"Normal","Normal"
"3577240",1,2,172,4,2.501049,0,0,0,0,0,2,0,172,0,0.399832,0.399832,0,37,78955,1.79417,20,0.322581,0,"Normal","Normal"
"3577241",1,2,172,2,0.007099,0.007099,0,0.007099,0.007099,0.007099,1,1,86,86,140.864914,0,0,30,78955,1.98076,15,0.322581,0,"Normal","Normal"
"3577242",1,2,172,2,0.007767,0.007767,0,0.007767,0.007767,0.007767,1,1,86,86,128.749847,0,0,30,78955,2.30406,15,0.322581,0,"Normal","Normal"
"3577243",1,2,172,2,0.007496,0.007496,0,0.007496,0.007496,0.007496,1,1,86,86,133.40448,0,0,30,78955,1.79417,15,0.322581,0,"Normal","Normal"
"3577244",1,2,172,4,2.501029,0,0,0,0,0,2,0,172,0,0.399835,0.399835,0,37,78955,1.58971,20,0.322581,0,"Normal","Normal"
"3577245",1,2,172,4,2.500232,0,0,0,0,0,2,0,172,0,0.399963,0.399963,0,37,78955,2.30406,20,0.322581,0,"Normal","Normal"
"3577246",1,2,172,4,2.501163,0,0,0,0,0,2,0,172,0,0.399814,0.399814,0,37,78955,1.98076,20,0.322581,0,"Normal","Normal"
"3577247",1,2,172,2,0.007445,0.007445,0,0.007445,0.007445,0.007445,1,1,86,86,134.318329,0,0,30,78955,1.58971,15,0.322581,0,"Normal","Normal"
"3577248",1,2,172,4,2.501014,0,0,0,0,0,2,0,172,0,0.399838,0.399838,0,37,78955,1.79417,20,0.322581,0,"Normal","Normal"
"3577249",1,2,172,2,0.007598,0.007598,0,0.007598,0.007598,0.007598,1,1,86,86,131.613586,0,0,30,78955,2.30406,15,0.322581,0,"Normal","Normal"
"3577250",1,2,172,2,0.007321,0.007321,0,0.007321,0.007321,0.007321,1,1,86,86,136.593353,0,0,30,78955,1.98076,15,0.322581,0,"Normal","Normal"
"3577251",1,2,172,2,0.007894,0.007894,0,0.007894,0.007894,0.007894,1,1,86,86,126.67849,0,0,30,78955,1.79417,15,0.322581,0,"Normal","Normal"
"3577252",1,2,1251,2,0.15618,0.15618,0,0.15618,0.15618,0.15618,1,1,70,1181,6.402869,0,0,4,78955,14.9164,2,0.322581,0,"Normal","Normal"
"3577253",1,2,1209,2,0.162404,0.162404,0,0.162404,0.162404,0.162404,1,1,70,1139,6.157484,0,0,4,78955,14.9164,2,0.322581,0,"Normal","Normal"
"3577254",1,2,172,4,2.501064,0,0,0,0,0,2,0,172,0,0.39983,0.39983,0,37,78955,1.58971,20,0.322581,0,"Normal","Normal"
"3577255",1,2,172,2,0.007359,0.007359,0,0.007359,0.007359,0.007359,1,1,86,86,135.888031,0,0,30,78955,1.58971,15,0.322581,0,"Normal","Normal"
"3577256",1,2,172,4,2.499975,0,0,0,0,0,2,0,172,0,0.400004,0.400004,0,37,78955,2.30406,20,0.322581,0,"Normal","Normal"
"3577257",1,2,172,4,2.501068,0,0,0,0,0,2,0,172,0,0.399829,0.399829,0,37,78955,1.98076,20,0.322581,0,"Normal","Normal"
"3577258",1,2,172,4,2.500974,0,0,0,0,0,2,0,172,0,0.399844,0.399844,0,37,78955,1.79417,20,0.322581,0,"Normal","Normal"
"3577259",1,2,172,2,0.007215,0.007215,0,0.007215,0.007215,0.007215,1,1,86,86,138.600128,0,0,30,78955,2.30406,15,0.322581,0,"Normal","Normal"
"3577260",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,8,78955,2.30406,8,0,0,"Normal","Normal"
"3577261",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,8,78955,2.30406,8,0,0,"Normal","Normal"
"3577262",1,1,60,4,0,0,0,0,0,0,1,0,60,0,0,0,0,8,78955,2.30406,8,0,0,"Normal","Normal"
"3577263",1,1,88,4,0,0,0,0,0,0,1,0,88,0,0,0,0,8,78955,2.30406,8,0,0,"Normal","Normal"
"3577264",1,1,83,4,0,0,0,0,0,0,1,0,83,0,0,0,0,8,78955,2.30406,8,0,0,"Normal","Normal"
"3577265",1,2,172,4,2.501056,0,0,0,0,0,2,0,172,0,0.399831,0.399831,0,37,78955,2.30406,20,0.322581,0,"Normal","Normal"
"3577267",1,2,172,2,0.007235,0.007235,0,0.007235,0.007235,0.007235,1,1,86,86,138.216995,0,0,30,78955,2.30406,15,0.322581,0,"Normal","Normal"
